"","year","lwr_nrw","lwr","upr_nrw","upr","med","param_set","true_beta.survAloneS1","true_beta.survBothS1","true_beta.colEmptyS1","true_beta.colOccS1","true_beta.survAloneC1","true_beta.survBothC1","true_beta.colEmptyC1","true_beta.colOccC1"
"1398",4,0.000273919093150728,5.68226637048635e-17,0.999999999693665,1,0.999302445232814,156,0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,0.701171875
"1399",5,0.000187811370119867,3.77316403530355e-17,0.999999999761216,1,0.999407050284301,156,0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,0.701171875
"1400",6,0.000201503579288833,2.52311555949292e-17,0.999999999857246,1,0.999558813336029,156,0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,0.701171875
"1401",7,0.000127974603917306,1.30491942924626e-17,0.999999999881064,1,0.999546872937914,156,0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,0.701171875
"1402",8,0.000162423291632286,9.4168134488356e-18,0.999999999925015,1,0.999697906974204,156,0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,0.701171875
"1403",9,0.000108323933422249,5.6880443839819e-18,0.999999999937283,1,0.999653971369101,156,0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,0.701171875
"1404",10,0.000113269072968,3.57200261935862e-18,0.999999999959722,1,0.99974641071366,156,0.412109375,0.591796875,0.435546875,0.314453125,0.302734375,0.318359375,0.185546875,0.701171875
"1405",2,0.00493974243018375,2.37148699709642e-15,0.999999999978948,1,0.999927767586693,157,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,0.826171875
"1406",3,0.00414230599680392,1.08134534652399e-15,0.999999999982943,1,0.999938762667055,157,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,0.826171875
"1407",4,0.0106729863781882,1.02255678680379e-15,0.999999999993311,1,0.999982002757051,157,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,0.826171875
"1408",5,0.00434006215991482,5.08295589121254e-16,0.999999999993973,1,0.999977188726634,157,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,0.826171875
"1409",6,0.00748902954184783,2.91896182220843e-16,0.999999999996876,1,0.999989023427164,157,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,0.826171875
"1410",7,0.00277556953796795,1.94503522586763e-16,0.999999999996528,1,0.999981834217373,157,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,0.826171875
"1411",8,0.00810821672478705,1.60790163528174e-16,0.999999999998754,1,0.99999420629474,157,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,0.826171875
"1412",9,0.00227892643751747,6.81857759073339e-17,0.999999999998311,1,0.999987124461994,157,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,0.826171875
"1413",10,0.00547598643550709,5.62679041439205e-17,0.999999999999267,1,0.999994861171865,157,0.287109375,0.216796875,0.560546875,0.689453125,0.927734375,0.443359375,0.310546875,0.826171875
"1414",2,0.00428036211773974,2.24263282069061e-15,0.999999999976896,1,0.999918646628904,158,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,0.326171875
"1415",3,0.00445829331809267,1.26392312022972e-15,0.999999999990857,1,0.999949269061343,158,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,0.326171875
"1416",4,0.00846917871979981,6.78577791807661e-16,0.999999999996599,1,0.999984321718627,158,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,0.326171875
"1417",5,0.00465710841711466,3.50615684441104e-16,0.999999999997614,1,0.999984266746897,158,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,0.326171875
"1418",6,0.00654348500630718,2.28301290058895e-16,0.999999999998568,1,0.999992062532076,158,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,0.326171875
"1419",7,0.00278482913308564,1.29115475884209e-16,0.999999999998809,1,0.99998880294216,158,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,0.326171875
"1420",8,0.00624270082332867,9.27003431254188e-17,0.999999999999393,1,0.999995149076568,158,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,0.326171875
"1421",9,0.00244444152436465,5.34824263042479e-17,0.999999999999412,1,0.999992911178508,158,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,0.326171875
"1422",10,0.0039906750554791,3.23156164032216e-17,0.999999999999686,1,0.999996320239247,158,0.787109375,0.716796875,0.060546875,0.189453125,0.427734375,0.943359375,0.810546875,0.326171875
"1423",2,0.00012679213228067,5.2254513882837e-17,0.999999999044863,1,0.996727446034718,159,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,0.576171875
"1424",3,6.96494503667409e-05,2.91093848046817e-17,0.999999997310271,1,0.990781637387342,159,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,0.576171875
"1425",4,0.000123600722481824,2.90320908377717e-17,0.999999999178313,1,0.996959417067489,159,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,0.576171875
"1426",5,6.55127939035691e-05,9.7363962728136e-18,0.999999999041826,1,0.996053015068695,159,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,0.576171875
"1427",6,7.29192437141596e-05,8.19959587341028e-18,0.999999999560179,1,0.997907117593129,159,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,0.576171875
"1428",7,4.3499254572063e-05,3.7994452941008e-18,0.999999999394839,1,0.996525977639377,159,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,0.576171875
"1429",8,6.69347510234537e-05,3.30991242633836e-18,0.999999999780729,1,0.998651179083196,159,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,0.576171875
"1430",9,2.99238355068183e-05,1.3483551475095e-18,0.999999999647095,1,0.997074406526295,159,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,0.576171875
"1431",10,4.5718409015242e-05,1.12894037791666e-18,0.999999999863496,1,0.998748299052056,159,0.537109375,0.466796875,0.310546875,0.939453125,0.177734375,0.193359375,0.560546875,0.576171875
"1432",2,0.000107514640411219,2.87259259314999e-17,0.999999998979147,1,0.996531511035472,160,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,0.076171875
"1433",3,0.00032420851689424,3.83630441966812e-17,0.999999999853912,1,0.999480294431886,160,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,0.076171875
"1434",4,0.000369876965905876,2.1937347628042e-17,0.999999999962246,1,0.999798717866776,160,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,0.076171875
"1435",5,0.000276553330989659,1.32123318592576e-17,0.999999999977702,1,0.999855774350514,160,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,0.076171875
"1436",6,0.000224679958228132,7.25448025141552e-18,0.999999999986619,1,0.999896819920866,160,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,0.076171875
"1437",7,0.000205474957927091,4.00574161998611e-18,0.999999999989937,1,0.999909201823162,160,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,0.076171875
"1438",8,0.000190060521633306,3.09537139587289e-18,0.999999999993771,1,0.999932469127274,160,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,0.076171875
"1439",9,0.000155997160002374,1.682898146892e-18,0.999999999995078,1,0.999938256960299,160,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,0.076171875
"1440",10,0.00014687495113768,9.10407481182376e-19,0.999999999997058,1,0.999951514904907,160,0.037109375,0.966796875,0.810546875,0.439453125,0.677734375,0.693359375,0.060546875,0.076171875
"1441",2,0.00305729376667937,1.65475876954094e-15,0.999999999968582,1,0.999912428933881,161,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,0.966796875
"1442",3,0.00115523602633864,7.64519917059585e-16,0.999999999920055,1,0.999746931832572,161,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,0.966796875
"1443",4,0.00385063944055519,1.34059073245814e-15,0.999999999969359,1,0.999924535975923,161,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,0.966796875
"1444",5,0.00148560995683442,4.23221904037045e-16,0.999999999969651,1,0.999889925330679,161,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,0.966796875
"1445",6,0.0026904090701645,5.95767241034441e-16,0.999999999985475,1,0.999956291116338,161,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,0.966796875
"1446",7,0.000965026858813154,1.70694458828501e-16,0.999999999981157,1,0.999904604013245,161,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,0.966796875
"1447",8,0.00277260516732153,2.54843792088193e-16,0.999999999993166,1,0.99997141375088,161,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,0.966796875
"1448",9,0.000771259496612546,7.17012310901334e-17,0.999999999990649,1,0.999935048198636,161,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,0.966796875
"1449",10,0.00196921568108687,1.02598380092994e-16,0.999999999995954,1,0.999974388133266,161,0.052734375,0.232421875,0.232421875,0.861328125,0.380859375,0.365234375,0.701171875,0.966796875
"1450",2,0.00381282057229435,1.16297712174555e-15,0.999999999964572,1,0.999919502135289,162,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.201171875,0.466796875
"1451",3,0.0150080016696168,2.3934009725673e-15,0.999999999996355,1,0.999988032196943,162,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.201171875,0.466796875
"1452",4,0.0293712834069682,1.85338115252621e-15,0.999999999998838,1,0.999996018200308,162,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.201171875,0.466796875
"1453",5,0.0173330542696208,1.06411718880308e-15,0.999999999999172,1,0.999996775054752,162,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.201171875,0.466796875
"1454",6,0.0224892231297399,7.95300686885562e-16,0.999999999999551,1,0.999998035532673,162,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.201171875,0.466796875
"1455",7,0.0129922582759146,3.96784005389546e-16,0.999999999999624,1,0.999997824177364,162,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.201171875,0.466796875
"1456",8,0.0233377857145617,4.01541779941226e-16,0.999999999999806,1,0.99999889792282,162,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.201171875,0.466796875
"1457",9,0.0118742978202677,1.53673319662798e-16,0.999999999999829,1,0.999998671024605,162,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.201171875,0.466796875
"1458",10,0.0175555383509687,1.51468081788207e-16,0.999999999999908,1,0.999999152338519,162,0.552734375,0.732421875,0.732421875,0.361328125,0.880859375,0.865234375,0.201171875,0.466796875
"1459",2,0.000542166391839148,1.52461886723131e-16,0.999999999809882,1,0.999339913608805,163,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.451171875,0.716796875
"1460",3,0.00023304158236665,8.00337762562791e-17,0.999999999474034,1,0.998643657192212,163,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.451171875,0.716796875
"1461",4,0.000850997516453152,1.13945746547192e-16,0.99999999983665,1,0.99963556746681,163,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.451171875,0.716796875
"1462",5,0.000243894223140117,4.05786246788938e-17,0.999999999791145,1,0.999293974529122,163,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.451171875,0.716796875
"1463",6,0.000531930145794021,3.48139689620984e-17,0.999999999924093,1,0.999755926474656,163,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.451171875,0.716796875
"1464",7,0.000171879265888986,1.55705622020107e-17,0.999999999877723,1,0.999442743502005,163,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.451171875,0.716796875
"1465",8,0.000479636745061748,1.34892781284247e-17,0.999999999961243,1,0.999835308960167,163,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.451171875,0.716796875
"1466",9,0.00012343632310977,5.48792682500535e-18,0.999999999937307,1,0.999555781849111,163,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.451171875,0.716796875
"1467",10,0.000361281310652683,5.58560050016743e-18,0.999999999976864,1,0.999858590621303,163,0.802734375,0.482421875,0.982421875,0.611328125,0.630859375,0.115234375,0.451171875,0.716796875
"1468",2,0.000432734416939266,2.95473945537299e-16,0.999999999857943,1,0.999359007827614,164,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.951171875,0.216796875
"1469",3,0.000777248361517778,2.56686191877142e-16,0.999999999904652,1,0.999624546895568,164,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.951171875,0.216796875
"1470",4,0.00201848858485882,2.79489577986063e-16,0.999999999968088,1,0.999892947831562,164,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.951171875,0.216796875
"1471",5,0.000924254014291242,1.24337821552009e-16,0.999999999969867,1,0.999873050937911,164,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.951171875,0.216796875
"1472",6,0.00138275082649322,1.05590038665958e-16,0.999999999986374,1,0.999942724262808,164,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.951171875,0.216796875
"1473",7,0.000635775776964895,4.52979870884371e-17,0.999999999985831,1,0.999913439954881,164,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.951171875,0.216796875
"1474",8,0.00137853575808265,4.68934622028206e-17,0.99999999999327,1,0.999964415155083,164,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.951171875,0.216796875
"1475",9,0.000526173535495916,1.70139882822958e-17,0.999999999992565,1,0.999938784214127,164,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.951171875,0.216796875
"1476",10,0.000922445945511499,1.61550509386765e-17,0.999999999996744,1,0.999973096829842,164,0.302734375,0.982421875,0.482421875,0.111328125,0.130859375,0.615234375,0.951171875,0.216796875
"1477",2,0.00204404132226315,1.00859237666636e-15,0.999999999932686,1,0.99981173486232,165,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.576171875,0.341796875
"1478",3,0.00108878929049289,3.0729130493935e-16,0.99999999995937,1,0.999818193954297,165,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.576171875,0.341796875
"1479",4,0.00237122324914702,1.79023873516109e-16,0.999999999986206,1,0.99994585521524,165,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.576171875,0.341796875
"1480",5,0.000952887354390747,1.00892651073508e-16,0.999999999988805,1,0.999942365883033,165,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.576171875,0.341796875
"1481",6,0.00161335908175116,5.80179610715267e-17,0.999999999994473,1,0.999971247282642,165,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.576171875,0.341796875
"1482",7,0.000649779960607842,3.73570742674621e-17,0.999999999993891,1,0.999954318353506,165,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.576171875,0.341796875
"1483",8,0.0015111485075156,2.66990947955687e-17,0.999999999997471,1,0.99998246655522,165,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.576171875,0.341796875
"1484",9,0.00050446632696427,1.35017056243745e-17,0.999999999997059,1,0.99996820821246,165,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.576171875,0.341796875
"1485",10,0.00107891920937273,9.39636290647762e-18,0.999999999998597,1,0.999985807203397,165,0.427734375,0.357421875,0.607421875,0.986328125,0.505859375,0.740234375,0.576171875,0.341796875
"1486",2,2.26045640144973e-05,9.82446778716066e-18,0.999999996641358,1,0.987295173581552,166,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.076171875,0.841796875
"1487",3,5.7987803597228e-05,1.66205756326742e-17,0.999999998375918,1,0.992752076506254,166,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.076171875,0.841796875
"1488",4,5.78262439564652e-05,7.83812386801966e-18,0.999999998788934,1,0.995910875340658,166,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.076171875,0.841796875
"1489",5,5.39534334997676e-05,8.56255720320961e-18,0.999999999244916,1,0.996847627515279,166,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.076171875,0.841796875
"1490",6,3.93423136199129e-05,3.41322745440952e-18,0.999999999413922,1,0.997561211934811,166,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.076171875,0.841796875
"1491",7,3.17813511525396e-05,2.23904345146055e-18,0.999999999551939,1,0.997333837030807,166,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.076171875,0.841796875
"1492",8,3.34520814001646e-05,1.53515645381038e-18,0.999999999689334,1,0.998174308685298,166,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.076171875,0.841796875
"1493",9,2.51720218593149e-05,1.03829152931052e-18,0.999999999759601,1,0.998123174813536,166,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.076171875,0.841796875
"1494",10,2.10392641721675e-05,3.75787425116479e-19,0.999999999809402,1,0.998370393626901,166,0.927734375,0.857421875,0.107421875,0.486328125,0.005859375,0.240234375,0.076171875,0.841796875
"1495",2,0.000154497326537129,5.089489618035e-17,0.999999999603263,1,0.998623835950782,167,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.326171875,0.091796875
"1496",3,0.000129817565778032,2.64634751674833e-17,0.999999999907618,1,0.999029042865534,167,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.326171875,0.091796875
"1497",4,0.000124116886789643,1.10875076191509e-17,0.999999999961141,1,0.999603956673327,167,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.326171875,0.091796875
"1498",5,9.03025057075415e-05,5.49288914313008e-18,0.999999999976227,1,0.999668516129604,167,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.326171875,0.091796875
"1499",6,8.95020079828267e-05,4.47032625834138e-18,0.999999999986372,1,0.999803043085904,167,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.326171875,0.091796875
"1500",7,4.76710710225624e-05,1.97362353123396e-18,0.999999999987866,1,0.999725612882737,167,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.326171875,0.091796875
"1501",8,6.82937876915739e-05,1.62071827797352e-18,0.999999999993006,1,0.999874502089655,167,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.326171875,0.091796875
"1502",9,4.00943959528707e-05,7.31949637065942e-19,0.999999999994415,1,0.999817071014236,167,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.326171875,0.091796875
"1503",10,4.34116691077864e-05,5.08575859544509e-19,0.999999999996335,1,0.999891038018395,167,0.677734375,0.107421875,0.357421875,0.736328125,0.255859375,0.990234375,0.326171875,0.091796875
"1504",2,0.0109874870933589,7.09195088107327e-15,0.999999999986222,1,0.999961387528508,168,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.826171875,0.591796875
"1505",3,0.0114004055695396,4.57876479443467e-15,0.999999999985315,1,0.999973043289224,168,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.826171875,0.591796875
"1506",4,0.0443522640900463,5.65051366601298e-15,0.999999999996024,1,0.999993250000095,168,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.826171875,0.591796875
"1507",5,0.0174118109283017,2.59731771645348e-15,0.999999999995729,1,0.999991840291329,168,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.826171875,0.591796875
"1508",6,0.0343721473483776,1.78850778400274e-15,0.999999999998294,1,0.999996106809731,168,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.826171875,0.591796875
"1509",7,0.0124406361326847,9.95070840394345e-16,0.99999999999788,1,0.999994218464729,168,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.826171875,0.591796875
"1510",8,0.0384109077362024,1.04912465667161e-15,0.999999999999242,1,0.99999777562023,168,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.826171875,0.591796875
"1511",9,0.0112000230323127,3.61921643243722e-16,0.999999999998985,1,0.999996132348603,168,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.826171875,0.591796875
"1512",10,0.0294985665623553,3.68072274098314e-16,0.99999999999961,1,0.999998247901134,168,0.177734375,0.607421875,0.857421875,0.236328125,0.755859375,0.490234375,0.826171875,0.591796875
"1513",2,0.000704586741244575,2.81035175559997e-16,0.999999999900548,1,0.999684396244906,169,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.638671875,0.029296875
"1514",3,0.000410894666684172,5.56939775537741e-17,0.999999999911131,1,0.999563690178592,169,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.638671875,0.029296875
"1515",4,0.00066418144092414,2.22451727720201e-17,0.999999999965026,1,0.99988428745524,169,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.638671875,0.029296875
"1516",5,0.00033012134056386,1.56509027379021e-17,0.999999999970741,1,0.999865910500359,169,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.638671875,0.029296875
"1517",6,0.000404076470669063,8.29255404331287e-18,0.999999999985053,1,0.999928114666366,169,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.638671875,0.029296875
"1518",7,0.000216748002422405,3.73847851215428e-18,0.999999999983452,1,0.999892625355715,169,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.638671875,0.029296875
"1519",8,0.000370845548368838,3.97250822764366e-18,0.999999999993321,1,0.999957351787541,169,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.638671875,0.029296875
"1520",9,0.000162937324535992,1.55386213426797e-18,0.999999999991943,1,0.999923790253525,169,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.638671875,0.029296875
"1521",10,0.000253298282031372,9.63590282517311e-19,0.999999999996094,1,0.999963006482243,169,0.240234375,0.419921875,0.419921875,0.423828125,0.943359375,0.427734375,0.638671875,0.029296875
"1522",2,0.000847140782706197,2.99001550963072e-16,0.999999999896922,1,0.999576022682278,170,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.138671875,0.529296875
"1523",3,0.00624868684542598,1.698197546611e-15,0.999999999993302,1,0.999969249189793,170,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.138671875,0.529296875
"1524",4,0.00831066903140336,8.29408548638341e-16,0.999999999997332,1,0.999985644817563,170,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.138671875,0.529296875
"1525",5,0.00678790557532825,5.97523181529e-16,0.999999999998566,1,0.999989752452534,170,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.138671875,0.529296875
"1526",6,0.00660288589165728,4.18697751074538e-16,0.999999999999061,1,0.99999296992473,170,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.138671875,0.529296875
"1527",7,0.00506265711342286,2.1263319707636e-16,0.999999999999345,1,0.999993421451127,170,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.138671875,0.529296875
"1528",8,0.00619058042137007,1.5775399383952e-16,0.999999999999552,1,0.999995317018389,170,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.138671875,0.529296875
"1529",9,0.00472010306225967,1.05905348020291e-16,0.99999999999971,1,0.999996031194255,170,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.138671875,0.529296875
"1530",10,0.00449513805189466,5.26359718297216e-17,0.999999999999782,1,0.999996686439104,170,0.740234375,0.919921875,0.919921875,0.923828125,0.443359375,0.927734375,0.138671875,0.529296875
"1531",2,2.82584495931497e-05,1.01927439896989e-17,0.999999993259648,1,0.985204785522034,171,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.388671875,0.279296875
"1532",3,1.76375216752259e-05,7.45351491859796e-18,0.999999991789466,1,0.977605886079338,171,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.388671875,0.279296875
"1533",4,2.04842156298078e-05,3.89494975966127e-18,0.999999995406474,1,0.987736691836725,171,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.388671875,0.279296875
"1534",5,1.13758219423137e-05,2.4457713855512e-18,0.999999995970441,1,0.987034864847132,171,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.388671875,0.279296875
"1535",6,1.36712643845466e-05,1.61584971521323e-18,0.999999997626548,1,0.993250777236611,171,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.388671875,0.279296875
"1536",7,6.76307946660505e-06,6.70123834710642e-19,0.999999997430249,1,0.987141829946494,171,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.388671875,0.279296875
"1537",8,9.53777088958878e-06,5.3630030029953e-19,0.999999998770429,1,0.994785946073334,171,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.388671875,0.279296875
"1538",9,5.27280471902537e-06,2.73972322211522e-19,0.999999998584292,1,0.991317543387738,171,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.388671875,0.279296875
"1539",10,6.21261200848076e-06,1.72433037581324e-19,0.999999999191476,1,0.994708461822255,171,0.990234375,0.169921875,0.669921875,0.173828125,0.193359375,0.177734375,0.388671875,0.279296875
"1540",2,0.0459081017982581,2.72957573910335e-14,0.999999999996226,1,0.999991568563135,172,0.490234375,0.669921875,0.169921875,0.673828125,0.693359375,0.677734375,0.888671875,0.779296875
"1541",3,0.0236030472737927,1.17552503408752e-14,0.999999999994881,1,0.999988684130032,172,0.490234375,0.669921875,0.169921875,0.673828125,0.693359375,0.677734375,0.888671875,0.779296875
"1542",4,0.076223928994253,1.35766679729875e-14,0.999999999998132,1,0.999996455076286,172,0.490234375,0.669921875,0.169921875,0.673828125,0.693359375,0.677734375,0.888671875,0.779296875
"1543",5,0.0352219842625013,6.26076392127185e-15,0.999999999998248,1,0.999996042011647,172,0.490234375,0.669921875,0.169921875,0.673828125,0.693359375,0.677734375,0.888671875,0.779296875
