"","occ_v","occ_z","col_prob_v","surv_prob_v","col_prob_z","surv_prob_z","alpha.psiS","alpha.psiC","alpha.survS","alpha.colS","beta.survS1","beta.colS1","beta.survS2","beta.colS2","alpha.survC","alpha.colC","beta.survC1","beta.colC1","beta.survC2","beta.colC2"
"127",0.999999996314992,0.999998990936035,0.999999995154887,0.999999992775643,0.999999874728214,0.999480471027377,0.523521633533568,0.99973018759207,0.648106581715577,0.68678698089496,0.686807742907964,0.99973018759207,0.683010561811707,0.576361190729796,0.300035754661041,0.121033520557963,0.850964357970722,0.836240150222334,0.864684829833714,0.560906639103784
"128",0.999906651183193,0.999948760308226,0.999885857620488,0.99931214627984,0.985263479406252,0.999999957934357,0.0373907097674625,0.999999973473706,0.108980189301916,0.193346580391021,0.180705347967248,0.999999973473706,0.2134154507436,0.097990162714638,0.77848664285992,0.626966325176979,0.379772839819255,0.303980310336909,0.368577308456482,0.0866361203060296
"129",0.991883028852878,0.999999613613061,0.989480256475407,0.985801961866351,0.999999585397608,0.999997305702776,0.0327761187902898,0.999998391471425,0.42094510208403,0.721641715000047,0.648505195343905,0.999998391471425,0.544695893665775,0.168196216227752,0.807972715741351,0.721292138297021,0.177280607373339,0.155657798123506,0.45544721154275,0.425536657100263
"130",0.999999870001505,0.987323958782399,0.99999979761045,0.999999458263346,0.98467528986924,0.902376752894967,0.515529547649746,0.95265171367136,0.904671268751827,0.238305595067417,0.151779219877895,0.95265171367136,0.00393807524683142,0.631341252118849,0.279675184388326,0.192889070440729,0.689945975037992,0.648826535769757,0.939102813452901,0.950378716505237
"131",0.99999937987431,0.999995086389408,0.999969970635818,0.999999999568223,0.999869509957721,0.999999995690012,0.717969658313039,0.99999999836633,0.681360326742022,0.98367115180042,0.370651219249336,0.99999999836633,0.266538869849054,0.420663281716015,0.525776927301253,0.463958851271907,0.44539230824214,0.948356493952775,0.194913502023207,0.711597747495133
"132",0.999999994753964,0.999999932386086,0.999999998945036,0.999961503131913,0.999999997620507,0.999611592397308,0.251607093349523,0.999845384234617,0.201371570597876,0.488843692819408,0.882087115868011,0.999845384234617,0.744970024904579,0.92460967125113,0.0215860300978802,0.99819090294518,0.925980305010111,0.418924189341668,0.680800111386152,0.159300437124494
"133",0.999958460979992,0.999809713684598,0.999618630566758,0.999995770340347,0.997419814936506,0.999979542035671,0.357839069533922,0.999991349341786,0.806423598729099,0.626293543567964,0.230862973947643,0.999991349341786,0.642696873120814,0.532401547673176,0.93486211452503,0.323246099868934,0.31436417394845,0.542101525493742,0.326813690735283,0.0757363722996699
"134",0.999999312960874,0.999999991201521,0.999999981622298,0.901279443881055,0.999999956993539,0.999999999500114,0.907589502298633,0.999999999681367,0.28460899768117,0.102026905480195,0.760644508217329,0.999999999681367,0.133624759343848,0.0075573934951101,0.417924598546622,0.811853089676327,0.788803440628326,0.0647876244708141,0.814416280687897,0.542335857195916
"135",0.995292666732311,0.99995901309795,0.900122822392589,0.999407422722888,0.999987561795912,0.993644833982678,0.616093937869768,0.997083930018459,0.0428001661902821,0.851214281697889,0.506576159521794,0.997083930018459,0.382901767577206,0.756295649909679,0.663139809611291,0.557150406015118,0.0658545784904354,0.314207898806783,0.0622956906294524,0.822695938480044
"136",0.999999640407148,0.99948438860356,0.999997158924852,0.999999971851407,0.769925714744684,0.999999761081686,0.131558152605709,0.999999870335413,0.552726146902918,0.335340604365351,0.0389743166370122,0.999999870335413,0.880543409800076,0.251330177951478,0.143037006966271,0.070057817984515,0.573151122591179,0.779813746778025,0.569724667708348,0.301691422237882
"137",0.999999979992511,0.999895741911604,0.999999767457355,0.999999999814318,0.992988590416862,0.999999507912293,0.207928836347084,0.999999860770679,0.262152858530359,0.0540270033036565,0.206916973364005,0.999999860770679,0.560910616900757,0.831593409805791,0.989562384348671,0.671700976016328,0.64097237021424,0.979247313621427,0.880750034441609,0.775138251404888
"138",0.998146569944185,0.999998671609741,0.976842594662996,0.999983647506761,0.999999955416909,0.960822149433065,0.681763584088057,0.970754259058894,0.749147369948955,0.552286034614224,0.731278896162654,0.970754259058894,0.048990450211154,0.323367659532277,0.456478859574013,0.192384284124289,0.146186202100356,0.487258211783005,0.37819881817066,0.264906445571613
"139",0.999999895816405,0.999999999671077,0.999999998477742,0.996599180379967,0.999999999581115,0.999999998927777,0.9502331554759,0.999999999602799,1.01332055747155,0.258563946681182,0.927416636572916,0.999999999602799,0.315457748696081,0.577713198035817,0.684942888606089,0.416504140360035,0.880191527892732,0.24058948528589,0.637670011235791,-0.00191557737480442
"140",0.999985400172836,0.999976016072511,0.99967466971778,0.999999965934846,0.99996364002368,0.999920190823596,0.44612360671886,0.99994011530833,0.502735036380735,0.780170792603638,0.433468868055726,0.99994011530833,0.83889950445288,0.0995123600458187,0.174432258718967,0.889812207876573,0.359081424808253,0.731848492470967,0.14416227333823,0.520026472093926
"141",0.999999997109507,0.999999821972207,0.999999999922707,0.999779923325739,0.999999993064814,0.998632474839409,0.325110202636158,0.999233253289771,0.631429545931722,0.150615559182974,0.824036909271116,0.999233253289771,0.710348801899975,0.442142998231908,0.84871233703231,0.27616704047199,1.01586211300937,0.371897467315375,0.776454928489076,0.642729434795917
"142",0.999998693161438,0.999981133464538,0.999980455157259,0.99999999711533,0.999338643666113,0.99999996027722,0.810064425708124,0.999999989944632,0.124753160124479,0.612236394467634,0.316322688377938,0.999999989944632,0.200101213799642,0.950574653442566,0.323241828581049,0.788931838704208,0.467315690374157,0.853811663002375,0.281518666565693,0.146329192860819
"143",0.999999938532183,0.914166204160156,0.999999950404876,0.999998711274456,0.901901313551307,0.777759104453832,0.579205339261527,0.819028727702863,0.350898538186523,0.406601700900755,0.0837321724898663,0.819028727702863,0.434630706380058,0.250489406756995,0.592929186607828,0.547019012340193,0.729893439052493,0.5898295291905,0.500060667885104,0.383383987949346
"144",0.993399855874793,0.99999861613477,0.995320081694277,0.925326998898548,0.999997779141165,0.999996667031716,0.0777665409749901,0.999998628348788,0.857609140500712,0.888306116671559,0.552618957999116,0.999998628348788,0.977272956684651,0.754540819089408,0.09448998025714,0.0577497199256959,0.233342120063399,0.108450501437298,0.00498103575246114,0.902964931670271
"145",0.999995768126234,0.999999998576154,0.997691516465776,0.999999999793326,0.999999998845343,0.999999979268835,0.111769832137069,0.999999994520503,0.72123539513493,0.825150106979227,0.892759158298601,0.999999994520503,0.0488842714088777,0.982962534383379,0.0663963181270851,0.80494746341067,0.277647391223754,0.97116792396666,0.66152268695621,0.347050090817763
"146",0.999999894007971,0.999893268351718,0.99999997427263,0.999952061973034,0.999886234834228,0.99876828576938,0.626625870742392,0.999451800242748,0.201253353034148,0.319289112989664,0.410485547717065,0.999451800242748,0.542095482412901,0.506827572920543,0.543900747821116,0.350566819849291,0.759369270836662,0.437914032361207,0.145022617861281,0.829211230304249
"147",0.964333336960422,0.999310415973986,0.688849306207032,0.9911019525465,0.984635745418953,0.999996285925371,0.828726509065226,0.999998582165923,0.429135575532296,0.546776026584372,0.164602009419905,0.999998582165923,0.80990811957728,0.739857803479225,0.327724272479182,0.0621423138019503,0.0314256527781127,0.211557076125593,0.913216723100869,0.580998090007743
"148",0.999999080552078,0.999989853583092,0.999995633953901,0.999999931084352,0.999999781344588,0.741906955996404,0.362796154950675,0.773135104515395,0.973568095427845,0.0425777575236939,0.647578352013074,0.773135104515395,0.273432866422164,0.23425440941453,0.789237848327398,0.566849646543293,0.514215157203449,0.718548333684989,0.419864778851891,0.113018647744327
"149",0.998146741382693,0.960391434213629,0.978322935514606,0.999529690730607,0.774078378432645,0.987800341050347,0.455777688109261,0.992427209496402,0.0872683929543159,0.914461095945447,0.0498615899551213,0.992427209496402,0.17297322978083,0.365536459944646,0.203458092046271,0.200784710842338,0.163466908333662,0.336128276521255,0.54321736648968,0.21312336328133
"150",0.999999933460109,0.999997390104782,0.99999974837539,0.999999991561509,0.999989813323624,0.999999803874735,0.977773531612211,0.999999942857892,0.593867512757937,0.441185408105181,0.494481514604131,0.999999942857892,0.648893968105984,0.888702851063651,0.69626914310503,0.690697721988125,0.656471245340243,0.806328960504947,0.0358426678888233,0.708083838191435
"151",0.999989785149956,0.999999962001573,0.999918696681016,0.999998369296564,0.999999990970513,0.99993385609721,0.720920432487917,0.999950099331973,0.864271961015863,0.704224086857143,0.794889476266409,0.999950099331973,0.9224151319965,0.112525596403211,0.430696897572764,0.95383981902153,0.409942841753096,0.555033668991757,0.80478530610608,0.96732618130269
"152",0.999999980032935,0.999996397966432,0.999999999298006,0.930428252731715,0.999181617745044,0.999999999074056,0.218578066863557,0.99999999972972,0.282136854912497,0.165187097962263,0.314215892953269,0.99999999972972,0.389155973752269,0.630646869398452,0.929617415440184,0.445252642137232,0.910419984543019,0.0942962141077139,0.301927435818494,0.509979284428075
"153",0.999999702678743,0.999999780875201,0.999999999418494,0.918498980660739,0.999993419617304,0.999999999731765,0.170656881684591,0.999999999843956,0.910807614349181,0.388862632585882,0.49439388544695,0.999999999843956,0.0991824839569421,0.0522936529570633,0.238950149329495,0.746452003065896,0.941314728448165,0.0828260421113013,0.201855461314132,0.917704853407524
"154",0.999996427297311,0.999999996867865,0.999974706046398,0.999999535571091,0.999999999523925,0.999991950344323,0.676869524661047,0.999996264835271,0.401294446253057,0.878092954854984,0.949933399931181,0.999996264835271,0.613508659458761,0.54783463554293,0.756894858297938,0.26315865243077,0.441497074545903,0.644942400905735,0.747154685238113,0.461747885941124
"155",0.999999980171802,0.999999954071862,0.999999916196438,0.99999999757186,0.999999918528324,0.999999739614771,0.921510472537041,0.999999856781745,0.14220051928569,0.138659275037014,0.728991381955479,0.999999856781745,0.833192444054325,0.286045792818493,0.485035080539246,0.00650441194332971,0.712407571175246,0.892392701376204,0.467893353104426,0.171314755214264
"156",0.999462566771776,0.998950574914888,0.997951637528507,0.999769425206216,0.997924048422366,0.996662229216385,0.423901383357494,0.998696630734488,0.664726104765517,0.644403819072854,0.25814743587716,0.998696630734488,0.350833312520249,0.786363286755395,0.979127578833232,0.493948259737808,0.241719357082177,0.355431030178133,0.984320774975916,0.658049730261598
"157",0.999998022719847,0.999979911817368,0.999997517505187,0.999990130746355,0.999999140321256,0.954359543693006,0.286443842602462,0.978811621064829,0.315379506010825,0.261179473451892,0.61238136828238,0.978811621064829,0.209405232987388,0.68748437686702,0.104059007432961,0.152243702245591,0.579762594883854,0.515308145283609,0.139789558732028,0.534465075539563
"158",0.963706826209954,0.99931013331158,0.971207199296467,0.590091520026119,0.958494246606687,0.999999418415921,0.781648405840757,0.999999686732663,0.781572892900901,0.74962645454898,0.109576625750912,0.999999686732663,0.712461216481087,0.14484693280991,0.614004803494171,0.594647371799997,0.12823378511714,-0.0153370676692101,0.621785941587082,0.0334281949481788
"159",0.999999867670599,0.99989382651265,0.999999996981911,0.999176037855503,0.999840004727094,0.999328747486365,0.559961677928538,0.999764993118939,0.52820862857802,-0.0159707553118395,0.374039984863642,0.999764993118939,0.974915796434012,0.958401604403255,0.373343323436777,0.886447307404564,0.861401168400442,0.281430436911049,0.350662916838692,0.307245536102514
"160",0.999988112555498,0.999999998218007,0.999719341949791,0.999999967379323,0.99999999607822,0.999999997777601,0.0185078314247052,0.999999999122215,0.0401992568327924,0.500635753922628,0.869319056526225,0.999999999122215,0.46645991439682,0.430580723990301,0.856325047817735,0.416688888431282,0.331089099500983,0.759943428719816,0.887851832840785,0.776722247570005
"161",0.968349007154256,0.987509284430197,0.950365796085895,0.906674839254127,0.947119696426321,0.990274023913608,0.0584527071703191,0.994691655832052,0.987913417435679,0.157140238357772,0.0842391394781709,0.994691655832052,0.747876003441384,0.534597986327847,0.323411887419717,0.722836155611353,0.114834811287947,0.0700853929960869,0.179756545529624,0.367299657549959
"162",0.99999936000823,0.99999963537448,0.999999230891933,0.999993024254548,0.999998133246617,0.999999949371854,0.537742405825069,0.999999968875771,0.44696493093207,0.684132939685107,0.578117702970847,0.999999968875771,0.282764448544885,0.0365966705771183,0.847692950728014,0.210420274026186,0.596755014598291,0.527748733280091,0.685302759902501,0.870433713002322
"163",0.999994995218795,0.999999981250526,0.999401892664368,0.999999992033722,0.999999994281438,0.999987703542613,0.803175989529977,0.999996258856856,0.183357555005585,0.440117606964676,0.84526957474021,0.999996258856856,0.00743006557705207,0.772916225848331,0.0833327088940655,0.416655976132493,0.334971325822928,0.826914859072224,0.449379463005336,0.634376034533319
"164",0.999999956074224,0.999998466771672,0.999999995149449,0.999588792207079,0.999771251652554,0.999999999813143,0.277625795541267,0.999999999916267,0.686400351552625,0.914147426185167,0.351092277163897,0.999999999916267,0.504466128677434,0.289557274597681,0.590099259306791,0.980824684715722,0.847143329630992,0.305154533495605,0.954396583834063,0.11450714144972
"165",0.999997816806766,0.999999999739711,0.999982124054615,0.999999849451693,0.999999999737567,0.999999993316842,0.405104953311268,0.999999996810095,0.322047763227343,0.0493416187176669,0.975956457661443,0.999999996810095,0.887937034121931,0.149563230932498,0.489981596257861,0.348473541971451,0.468566704975073,0.692359753911157,0.0693299778460193,0.256403921095561
"166",0.999999993099208,0.999980358803635,0.999999999932604,0.995295147649832,0.999979547688013,0.999648115899038,0.919797308418795,0.999823418581791,0.815049905654875,0.5460290947671,0.449845235093472,0.999823418581791,0.382175373726848,0.654421754442765,0.979254212024628,0.835700473809183,1.0100552901938,0.207346901237363,0.558591949772775,0.732754371317516
"167",0.998967223898755,0.999830388825813,0.985504940042639,0.999909054077051,0.997374170795039,0.999998690221497,0.694026504442752,0.999999285361494,0.597714114052491,0.273564128802783,0.243870847312449,0.999999285361494,0.141905952042726,0.382869267951292,0.194479337455666,0.583900557920692,0.179455463949889,0.401158612758093,0.289241263388387,0.999912032069573
"168",0.999999989706048,0.999992178341024,0.999999963895047,0.999999998929805,0.9999999007519,0.93737285481511,0.160151229783942,0.969617610083771,0.0777205810825931,0.797311304130601,0.728442486247927,0.969617610083771,0.64590169076958,0.92809424359632,0.749400119092929,0.0674958155133969,0.740767583130622,0.930537970797797,0.814276896843185,0.486329512380388
"169",0.9999999564733,0.999733422786391,0.999999707463531,0.999999998225761,0.999991163037328,0.781377283023937,0.223494819934243,0.862702353481296,0.618874474339882,0.628431802262865,0.494407565167279,0.862702353481296,0.849545744994223,0.467851016198313,0.380631158684984,0.65171442556998,0.656223240724353,0.880567026126718,0.73471817768603,0.919034133980776
"170",0.997363445715677,0.994358599151724,0.979568066219392,0.999782874730699,0.772334349070978,0.999996825441027,0.740626721609797,0.999999202154007,0.102842769983303,0.130542373467206,0.0545616548589885,0.999999202154007,0.38340034755356,1.00490654381326,0.846154268817699,0.114739095746209,0.143297812499312,0.370713178465652,0.24809114244634,0.440793618212042
"171",0.999999905769967,0.999360169011787,0.999999998810591,0.962279190147539,0.998407412512687,0.999517077520065,0.99777819131104,0.999672848317047,0.402620755906132,0.884865330714615,0.274166811394679,0.999672848317047,0.0963814851077231,0.206371625011202,0.142756301258902,0.408248596042139,0.919466726900817,0.130448682743785,0.971769306236889,0.19752004133848
"172",0.999993145695848,0.999999985470408,0.999952689165604,0.999999489359202,0.999999974189455,0.999999986173709,0.512110923801351,0.999999995837978,0.909899457389941,0.339513590761385,0.745980578108003,0.999999995837978,0.583111424834487,0.723878655359813,0.641473579774322,0.88903640195388,0.425523110126536,0.617003932409585,0.545555704269549,0.66206341994915
"173",0.999999941563994,0.999998324463713,0.999999983454484,0.999974837795963,0.999884572373294,0.999999999247998,0.374420593602932,0.999999999828155,0.0133865329410037,0.743202266400812,0.408698541491575,0.999999999828155,0.972669323004648,0.878905702186523,0.241933631057021,0.272262378247076,0.792654136651611,0.470491223924798,0.616632899147214,0.575217672582386
"174",0.999992549832067,0.999999991021717,0.999385891384251,0.999999999834125,0.999999998242093,0.99988660521763,0.863412747512755,0.999942307389309,0.529073498691893,0.245931430855923,0.884941507839252,0.999942307389309,0.455517050151654,0.370186651247368,0.810203466353982,0.771467353865783,0.299096545774988,0.977456686849973,0.173647005339632,0.0681333740645961
"175",0.999999636474263,0.999999821389082,0.999995606488976,0.999999958455595,0.999999684468531,0.999999754094351,0.612953401433704,0.999999900400611,0.783464704391133,0.998491077844037,0.63851699237742,0.999999900400611,0.20250228001434,0.602510842395449,0.0446564233395869,0.530993732410931,0.554116406222565,0.739336587766327,0.875922911505083,0.297053853881748
"176",0.972013918001592,0.986538765526587,0.842680194298811,0.995103831736447,0.974290037560593,0.962816088926306,0.129807743570012,0.970632643783886,0.275837197590809,0.479823548805225,0.152235480304259,0.970632643783886,0.716674667346171,0.118222118387989,0.509246484261647,0.0568116034460288,0.0579692105662794,0.240130765389363,0.366919566459442,0.805708723943224
"177",0.99999938941536,0.999954106109259,0.999975736181243,0.99999999702166,0.999852122981582,0.999973469182059,0.0746685971032933,0.99998660863386,0.179693700679161,0.283200819189102,0.386749377890673,0.99998660863386,0.278073875813856,0.336298470819071,0.576814227579133,0.851884014087642,0.453175319725957,0.853317523733547,0.990380269932913,0.469726273025967
"178",0.99999998939134,0.999999998520389,0.999999998717447,0.999869082732536,0.999999997176251,0.999999999481196,0.590130504847181,0.999999999858527,0.684764234381579,0.763451012038671,0.860773156001756,0.999999999858527,0.828054117011195,0.825557725759362,0.117378204348377,0.377492127862889,0.925658952042759,0.39035732103288,0.499202077174976,0.968189610351495
"179",0.986947180877666,0.999996464934727,0.991932035237845,0.901886368339375,0.999999578944656,0.968586946932906,0.835344062080031,0.972072090044207,0.918341386113404,-0.00248470730626315,0.618151070282434,0.972072090044207,0.557471376341439,0.0736069248231497,0.832288515329072,0.100579416454871,0.178134243400556,0.0881571009137416,0.708411689354495,0.711187582006735
"180",0.999999884730572,0.999694417591829,0.999999850694761,0.999999398133637,0.955287732261682,0.999999818547915,0.340601071913624,0.999999928154293,0.409001637452744,0.510253618479029,0.125700250749281,0.999999928154293,0.0555371013580065,0.563185408787014,0.380285115234192,0.62237902540717,0.691875422254021,0.614682247348697,0.189807911298449,0.261133405328664
"181",0.996873276292453,0.999999928838875,0.915922278395935,0.999948175102732,0.999999965203044,0.999995305926232,0.465921741254795,0.999998456702999,0.548182196501131,0.37076137617299,0.746464641399897,0.999998456702999,0.4220412354601,0.931026193326273,0.743695162889685,0.25223066977352,0.0758712062839696,0.425445908014767,0.851308158411476,0.0813629930968436
"182",0.999999867991265,0.995345702748874,0.999998320330389,0.999999999756116,0.99694776641042,0.813406882173663,0.966027405791849,0.863825556388372,0.0197283862125092,0.887850982097122,0.251378266616796,0.863825556388372,0.893927301647227,0.426269283335053,0.215063978098177,0.711446275409641,0.594660095839316,0.964740261673146,0.33676271385415,0.553986076482243
"183",0.999984991842747,0.999998438340641,0.999538687153518,0.99999995477259,0.999982101586207,0.999999990917583,0.709773243958805,0.999999996934084,0.274648816151669,0.151955601298701,0.478894389316815,0.999999996934084,0.688830157665342,0.703001407264741,0.986524811029887,0.994844711231734,0.300048850269448,0.719439124548897,0.593043649351071,0.82841837616399
"184",0.999999877201322,0.999999995399417,0.999999992675803,0.993591455961081,0.999999999891066,0.999660150938648,0.218448903473213,0.999768567743279,0.791558346342105,0.655123886270422,0.984050145644752,0.999768567743279,0.158964547227264,0.192971406936565,0.467179254237913,0.469536469032638,0.822798670532507,0.210402952378636,0.0703516862651792,0.368427549398204
"185",0.999993849907336,0.999999869136086,0.999999976412685,0.728576094233026,0.999999993284846,0.999848687657405,0.131067359816719,0.999931145907795,0.458845417969138,0.97948773169668,0.827673133328568,0.999931145907795,0.382624291666977,0.649226917092811,0.653760042679468,0.815260549840107,0.766567802755464,0.00532154249913172,0.430584134873971,0.770828140482532
"186",0.999624695067752,0.999992636155196,0.996698407282414,0.999994306142708,0.999617850274338,0.999999997669859,0.690510317292109,0.999999998812275,0.997121745193233,0.489199309858883,0.316273898432193,0.999999998812275,0.797118990176213,0.124313485040066,0.168232859785542,0.324993483353254,0.255962371804054,0.527099011709471,0.914112955499141,0.269704393960376
"187",0.999999611165485,0.941769727801503,0.999996118465764,0.999999985476488,0.810135173524631,0.952202293154832,0.936169043801157,0.978940944510034,0.723807229126235,0.693498719338486,0.0420145376816472,0.978940944510034,0.640384100725777,0.867800151454094,0.89499889088048,0.0606007583696835,0.516983646256792,0.809326296631101,0.122949476041557,0.0484441435932269
"188",0.979078173265182,0.999998601560517,0.68223810744059,0.998196311142526,0.999996344722784,0.999998517951268,0.419753747422365,0.999999312661852,0.212105196355695,0.230637144018865,0.555746995274786,0.999999312661852,0.107948652052547,0.380462506273746,0.416418058480174,0.561962666199341,0.0176367243929888,0.266312028550121,0.651839118366906,0.54078628967999
"189",0.999999829454541,0.999967270304315,0.999999705260367,0.999999201222071,0.991690127584158,0.999999979767487,0.286906954420833,0.999999987769849,0.871098005930522,0.858271376755209,0.17627921687322,0.999999987769849,0.491643263061366,-0.0154509858600534,0.533016764593897,0.180171609694862,0.652791046394448,0.629183858410337,0.292942875082164,0.653141164206872
"190",0.987946583200966,0.999998898094115,0.972895526203091,0.981048635377709,0.999999830343039,0.996748840423213,0.75774599975094,0.998115811785711,0.363737587726792,0.338587200891756,0.695010702474283,0.998115811785711,0.98997097912474,0.477875059485594,0.0432218487442046,0.657149436940121,0.160199595255618,0.141982854278631,0.773952042161988,0.18782388880349
"191",0.999999992625514,0.999999999818523,0.999999999201456,0.999940464054602,0.999999999574079,0.999999999856112,0.525397414210408,0.999999999927761,0.0893049313981794,0.602168650406836,0.969992295608864,0.999999999927761,0.747894951458981,0.259515773755253,0.806388020199465,0.934946722732146,0.913018224306489,0.402077220896143,-0.00180301304455883,0.387396631907903
"192",0.999996423327735,0.999977512997776,0.999896057192595,0.999999997757566,0.999930432291645,0.999969672302379,0.0188404088214593,0.999989338100274,0.607256857913584,0.0798829645082253,0.401166343428129,0.999989338100274,0.215948461320324,0.807211770958416,0.289873677131713,0.461367474152595,0.404847775115884,0.88070380555831,0.538286685857841,0.909133039446017
"193",0.999999385042668,0.999980803972131,0.999995139750697,0.999999938072406,0.999996554493465,0.998675365537592,0.036901142942424,0.999237501902762,0.107955980445116,0.485051285412346,0.562067658664463,0.999237501902762,0.868094371215612,0.599552577682082,0.963940285800343,0.91017719049529,0.507570209334562,0.71014809868725,0.918728512622922,0.165507845359956
"194",0.915755577750709,0.999767387644234,0.392245386438361,0.996693800020052,0.933528308545544,0.999999992707058,0.540429479872419,0.999999995832488,0.582538248868626,0.966055684675163,0.0938237803723667,0.999999995832488,0.431692844381893,0.0804570371088617,0.501637760289653,0.406054043666983,-0.0375817869984251,0.244229656021386,0.407372045679154,0.636988473221466
"195",0.999999725022118,0.998202572906353,0.999999949413166,0.999956966985383,0.99957229403961,0.759343294127827,0.777788004771589,0.855613273973072,0.864724564482108,0.207976749324837,0.315529537250737,0.855613273973072,0.140839519556804,0.842792200277975,0.734188356362577,0.135586649456765,0.728947746733697,0.442309873431982,0.668416573090572,0.876576828414147
"196",0.999989494315999,0.999999985045963,0.995906352985332,0.999999999700004,0.99999999589327,0.999994107540232,0.29530929413042,0.999996683346208,0.359548116176681,0.731635310763301,0.850025303140366,0.999996683346208,0.681648115602439,0.348395045242439,0.242640407666091,0.639592621203266,0.235176260515775,0.958265834994251,0.161137687047699,0.408130310002517
"197",0.999999296880511,0.999996188567089,0.999999997303543,0.87811177102566,0.999960595295476,0.999999659030273,0.408486850735186,0.999999799601868,0.73621011521052,0.342709285113242,0.430567820526123,0.999999799601868,0.754869135725591,0.201434607503598,0.824842462448337,0.0290437599565748,0.85513946342587,0.087291895298968,0.787013354923908,0.261849402671239
"198",0.999990525124724,0.999999984418099,0.999940556468222,0.999997833374965,0.999999999292554,0.987790727536156,0.880810928961912,0.993779175677782,0.234277653732876,0.844701963992425,0.946464470448061,0.993779175677782,0.245520927073824,0.687446606362597,0.368364456318978,0.548591117850231,0.418900785639641,0.565291350882511,0.260086060600334,0.771570311453635
"199",0.999999891489174,0.999999969755769,0.999998921048036,0.999999997407823,0.999999835192501,0.999999998635893,0.657186767426562,0.999999999486669,0.500243740331427,0.0653658288063527,0.675369575189579,0.999999999486669,0.0194903510048114,0.461373169514471,0.599760941063526,0.79605355651969,0.598754133920179,0.857190793575965,0.569941001271061,0.485514331991542
"200",0.995819907742407,0.999506311324435,0.977109545084815,0.999480220557089,0.995368934861786,0.999950260866576,0.147106916613012,0.999984007319495,0.979379850661065,0.637114429323519,0.207605851347261,0.999984007319495,0.528886677530597,0.970968536100441,0.103509933059698,0.27445144895956,0.170679436302799,0.33378016845411,0.0244055482264866,0.0192704784585167
"201",0.999569586756715,0.995935721280611,0.993842511118985,0.999971658985294,0.641488957721749,0.999985553949366,0.188854228290749,0.99999243228228,0.306529224278765,0.762438317045193,0.0143335994719137,0.99999243228228,0.972278429216869,0.389993246515926,0.787950010102933,0.961771722190083,0.187584232018185,0.428406955985095,0.443830274061419,0.567893442823836
"202",0.999999978229776,0.999999719323739,0.999999895056028,0.999999998515614,0.999992506439014,0.999999999853223,0.713381260600539,0.999999999969472,0.762418981190041,0.29834257595874,0.501262165289067,0.999999999969472,0.483197553528252,0.885008216477154,0.298337373763191,0.459735700789112,0.719552178627366,0.895559895943503,0.977779569148384,0.0659290194427777
"203",0.999996897318197,0.999999805392076,0.99996975609568,0.999999794246012,0.999999986273296,0.992071355625585,0.954965438500262,0.994648261370451,0.56002692173304,0.487735990191466,0.78604982228941,0.994648261370451,0.216939937080511,0.14607395904008,0.517869332370052,0.223237611517714,0.444644214977391,0.686745750743174,0.215728536779969,0.309556724209669
"204",0.99999999148649,0.999967941441451,0.999999999555612,0.990935186561282,0.997203135847256,0.999999981515441,0.471677595431322,0.999999993833481,0.0445806619783979,0.0605360414112893,0.260339880457697,0.999999993833481,0.719542767808425,0.651751424326211,0.0123498872400154,0.70802166437981,0.976487193327373,0.180852819902401,0.755071847923225,0.848833940416524
"205",0.999989619897289,0.99999999742803,0.999351745436402,0.999999978234098,0.999999999389958,0.999998756916542,0.317957614070767,0.999999524882763,0.922487378017986,0.89769504610906,0.921027507918238,0.999999524882763,0.828028469772123,0.749391139789172,0.919338235951777,0.0937839798981451,0.296161226644102,0.794724715948157,0.365845219968011,0.956296729251463
"206",0.999999916232628,0.999713961562438,0.999999990394399,0.99842442710657,0.999896665403629,0.945438639509414,0.772120229861324,0.961732969345776,0.431689772235675,0.402061576906558,0.397460578535303,0.961732969345776,0.32362761188463,0.259686193650051,0.402754390798976,0.629642079022941,0.818323823281983,0.272718758805481,0.856012862440816,0.485062353531817
"207",0.971170675862049,0.999926908801032,0.958015168461947,0.913909468458797,0.989416782051729,0.999999998249331,0.547915165783945,0.999999999322706,0.216953876487695,0.619409222323455,0.203431322129535,0.999999999322706,0.126091772371418,0.511389849924177,0.643313710568878,0.831853751329896,0.110422000543498,0.0719598525010994,0.112735761225478,0.190882081351773
"208",0.999998384412986,0.999998725774808,0.999997408088307,0.999994079441461,0.999999717155507,0.999779766288705,0.107207351818417,0.999816502051547,0.670685486686681,0.192399014143416,0.654846517642683,0.999816502051547,0.572305580526058,0.010251375321812,0.180602315286696,0.344788296508213,0.574442801098086,0.525646482273069,0.63385289618762,0.698235918900954
"209",0.999999957584899,0.999998899223364,0.999999997942055,0.999801045627971,0.999999995926477,0.86776965655821,0.0891764017978394,0.89181149590855,0.793239332919333,0.148702490736179,0.841893125499571,0.89181149590855,0.451113810757182,0.285902064352874,0.187321258104926,0.562621486318838,0.889527201366515,0.355968284089179,0.198483844565905,0.0797142699140748
"210",0.999997453926538,0.999975467937079,0.999908320220508,0.999999992647647,0.999703906144474,0.999999086103827,0.590679069483264,0.999999708048502,0.246622332479464,0.623400833207749,0.352586368678915,0.999999708048502,0.915566042209716,0.766038573776112,0.724858764133683,0.0477006639686805,0.39301255583785,0.844262251588485,0.67514193093895,0.543901480423813
